,Unnamed: 0,사이트,검색 키워드,기업이름,포지션이름,포지션이름 전처리,마감일,상시 채용 여부,경력_min,경력_max,학력,학력 세부정보,제출서류,채용절차,채용형태_전처리,근무시간,근무장소 시,근무장소 구,근무형태,Hard Skill,Soft Skill,Tool,hard plus,soft plus,tool plus,산업군 전처리,설립,사원 수,기업 평균 연봉,기업 유형 전처리,기업 유형 전처리 _세부,매출액,Unnamed: 32,접수방법,총점,복지 및 급여,업무와 삶의 균형,사내문화,승진 기회,경영진,기업추천율,CEO 지지율,성장 가능성,하이라이트+태그,퇴사,입사,링크,sql,Python,r,R,tableau,powerbi,aws,kubernetes,kaflka,keras,nlp,pytorch,redash,streamlit,lookerstudio,devops,hadoop,bigquery,spark,hive,firebase,snowflake,databricks,airflow,GA
219,219,링크드인,dataanalyst,tossbank(토스뱅크),dataanalyst,데이터분석가,999,999,7,999,999,nan,"이력서,포트폴리오이력서는이렇게작성하시는걸추천해요

그동안해오신업무중임팩트있었던프로젝트를구체적으로적어주세요.
진행했던프로젝트의문제정의-가설설정-실험설계및검증-결과의과정이드러나면좋아요.
데이터분석으로서비스이용유저에대해깊이이해하고이를통해액션을제시하신경험이있다면적어주세요.
모바일서비스데이터분석방법(ltv,aarrr,cohort,funnel등)을깊게활용해봤는지확인하고있어요.
목표를달성했다면이탈률,전환율,매출액등지표의개선을수치로나타내주면좋아요.(외부공개가민감한사항일경우,해당부분은제외하여주세요.)",서류접수>사전쿼리테스트>1차직무인터뷰>2차직무인터뷰>문화적합성인터뷰>처우협의>최종합격및입사,999,풀타임,서울,999,대면,"데이터추출,데이터정제,funnel분석,코호트분석,retention,aarrr,app/web서비스데이터,clv,지표설정,데이터웨어하우스,데이터시각화","가설수립,커뮤니케이션,서비스개선","tableau,sql,superset",999,999,999,금융,2020,533,"8,742",중소기업,999,"7,556억9천만원",nan,링크드인지원,3.5,3.9,2.3,3.0,3.0,2.9,53,73,67,"연봉상위6~10%
인원급성장
301~1,000명
설립4~9년
성과급
상여금
커피
사내카페
단체보험
통신비
재택근무
금융",66,182,https://www.linkedin.com/jobs/search/?currentjobid=3227515845&distance=25&geoid=105149562&keywords=data%20analyst&origin=jobs_home_keyword_history&refresh=true,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,링크드인,dataanalyst,로레알,itdataengineer&analyst,"데이터분석가,데이터엔지니어",999,999,2,999,대졸(4년),999,이력서,999,999,풀타임,서울,999,재택대면혼합,"데이터엔지니어링,클라우드환경,데이터아키텍쳐,데이터베이스,데이터재구조화,스키마설계,최적화,데이터파이프라인구축,데이터수집,데이터가공,데이터시각화","문제해결능력,커뮤니케이션,협업능력,커뮤니케이션,영어로소통,경력2년","python,sql,powerbi,qlikview,tableau","데이터웨어하우스구축,클라우드환경,데이터파이프라인구축",999,"bigquery,gcp",화장품,999,1295,5165,대기업,999,"4,100억2천만원",nan,링크드인지원,2.8,2.6,2.5,2.7,3.0,2.4,41,50,18,제조,359,335,https://www.linkedin.com/jobs/search/?currentjobid=3879819320&distance=25&geoid=105149562&keywords=data%20analyst&origin=jobs_home_keyword_history&refresh=true#hym,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,링크드인,dataanalyst,parfumschristiandior,crmdataanalystandprojectspecialist,"데이터분석가,프로젝트전문가",999,999,5,999,999,999,이력서,999,999,풀타임,서울,999,대면,"데이터분석,리테일/생활용품산업,crm,마케팅분석,통계,","논리적사고,분석적사고,프로젝트관리,문제정의,성과중심적,전략적,데이터중심적사고,영어로소통,커뮤니케이션,협업능력,경력5년","sql,excel,통계소프트웨어",999,999,999,화장품,999,10000,999,999,999,999,nan,링크드인지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.linkedin.com/jobs/search/?currentjobid=3810639031&distance=25&geoid=105149562&keywords=data%20analyst&origin=jobs_home_keyword_history&refresh=true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,222,링크드인,dataanalyst,vivarepublica(toss),dataanalyst(ux),데이터분석가,999,999,7,999,999,nan,"이력서,포트폴리오(선택)
그동안해오신업무중임팩트있었던프로젝트를구체적으로적어주세요.
nps,유저설문,유저행동,앱사용성분석등ux관련한분석경험이있으면구체적으로적어주세요
추상적인개념을구체적인지표로변환하여측정하고테스트를통해개선해나간경험이있으면적어주세요.
진행했던프로젝트의문제정의-가설설정-실험설계및검증-결과의과정이드러나면좋아요.
데이터분석으로서비스이용유저에대해깊이이해하고이를통해액션을제시하신경험이있다면적어주세요.
모바일서비스데이터분석방법(ltv,aarrr,cohort,funnel등)을깊게활용해봤는지확인하고있어요.
목표를달성했다면이탈률,전환율,매출액등지표의개선을수치로나타내주면좋아요.(외부공개가민감한사항일경우,해당부분은제외하여주세요.)
",서류접수>사전쿼리테스트>직무인터뷰>문화적합성인터뷰>레퍼런스체크>처우협의>최종합격및입사,999,풀타임,서울,999,대면,999,999,999,999,999,#value!,금융,2013,924,"8,153",스타트업,999,"3,361억7,217만원",nan,링크드인지원,3.6,4.2,2.3,3.4,3.4,3.3,59,74,63,"연봉상위1%
누적투자100억이상
인원급성장
퇴사율6~10%
301~1,000명
설립10년이상
성과급
상여금
커피
사내카페
단체보험
통신비
재택근무
it,컨텐츠",287,347,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,링크드인,dataanalyst,무신사,seniordataanalysist,데이터분석가,999,1,999,999,999,nan,이력서,입사지원>1차인터뷰>2차인터뷰>최종합격(일부포지션은상황에따라전형절차가변경될수있습니다),정규직,풀타임,서울,999,재택대면혼합,"데이터분석,funnel분석,코호트분석,retention,a/b테스트,지표설정,app/web서비스데이터,사용자행동로그","논리적사고,분석적사고,문제정의,가설검증,분석방법론,인사이트도출,커뮤니케이션,협업능력,문제해결능력,경력7년,서비스개선","sql,ga4,bigquery,amplitude,databricks","이커머스,데이터분석,통계,대시보드구축,데이터시각화","협업능력,커뮤니케이션,그로스해킹,스타트업경험",999,패션,2009,1560,5620,중견기업,999,"8,829억6,535만원",nan,링크드인지원,2.8,2.9,2.8,2.7,2.4,2.2,39,36,40,"연봉업계평균이상,지속성장중인기업,수평적인기업문화,건강검진

자기계발

복지포인트

연봉상위11~20%

인원급성장

1,001~10,000명

설립10년이상

자율복장

주차

판매,유통",346,556,https://www.linkedin.com/jobs/search/?currentjobid=3861975203&distance=25&geoid=105149562&keywords=data%20analyst&origin=jobs_home_keyword_history&refresh=true&start=25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
224,224,링크드인,dataanalyst,devsisters,[쿠키런:오븐브레이크]데이터분석가,데이터분석가,상시채용,1,999,999,999,nan,"이력서,자기소개서,포트폴리오/(필수)자유양식의이력서
(필수)자기소개서
(선택)포트폴리오",서류심사및온라인코딩테스트-1차실무진면접-2차팀(협업)팀면접-최종면접,정규직,풀타임,서울,999,대면,"데이터추출,데이터가공,게임데이터,","커뮤니케이션,협업능력,문제정의,가설수립,인사이트도출","python,sql","게임데이터,app/web서비스데이터,데이터분석,통계","관련전공,게임플레이경험,포트폴리오,데이터기반의사결정,서비스개선경험",999,엔터테인먼트,999,319,999,999,999,999,nan,링크드인지원,3.5,4.0,3.3,3.7,3.1,2.8,56,50,31,"퇴사율5%이하
301~1,000명
설립10년이상
리프레시휴가
음료
간식
사택
건강검진
자기계발
어학교육
imac
연봉상위11~20%
it,컨텐츠",166,65,https://www.linkedin.com/jobs/search/?currentjobid=3853743913&distance=25&geoid=105149562&keywords=data%20analyst&origin=jobs_home_keyword_history&refresh=true&start=25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,225,링크드인,dataanalyst,vaynermedia,socialinsightsanalyst(contract),인사이트분석가,999,999,0,0,999,999,999,999,계약직,999,서울,999,재택대면혼합,"온라인/소셜미디어분석,커뮤니티관리,미디어플랫폼,데이터추출,데이터분석,소셜미디어마케팅,고객커뮤니케이션,","커뮤니케이션,인사이트도출,비즈니스감각,기술적이해,협업능력,통찰력,youtube,twitter,instagram,facebook,tiktok,chat애플리케이션과같은소셜미디어플랫폼에대한강력한친숙함과이해,경력1년","brandwatch,sprinklr,meltwater,googlestudio",999,999,999,마케팅,2009,700,999,999,999,999,nan,링크드인지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.linkedin.com/jobs/search/?currentjobid=3863593257&distance=25&geoid=105149562&keywords=data%20analyst&origin=jobs_home_keyword_history&refresh=true&start=25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,226,링크드인,datascientist,씨제이대한통운(cj대한통운),[tes물류기술연구소]'datascientist(business분석)',"데이터사이언티스트,비즈니스분석가",999,999,999,999,[우대]관련학사,"소프트웨어,컴퓨터공학,산업공학","이력서,경력기술서,포트폴리오(선택)
경력기술서는필수첨부부탁드립니다.
포함내용:경력사항(부서/직급),프로젝트(진행기간/업무내용/활용skill/결과등),이직사유
경력기술서는지원직무에맞춰본인의역량을보여줄수있도록기여한프로젝트위주로상세히작성바랍니다.
","서류전형–test전형/1차면접-2차면접-채용검진,referencecheck-처우협의",정규직,풀타임,서울,999,재택대면혼합,"통계,머신러닝,딥러닝,데이터분석,빅데이터,모델링,알고리즘,프레임워크,모델개발","논리적사고,문제해결능력,커뮤니케이션,인사이트도출,석사,박사,경력7년","python,sql,bigquery,snowflake,databricks,scikit-learn,scipy,xgboost,lightgbm,matplotlib,shap","데이터사이언스,데이터분석,물류,이커머스,클라우드환경,추천알고리즘,강화학습,머신러닝,딥러닝,모델링,모델개발,ai분석플랫폼실무경험","관련전공,ai분석플랫폼실무경험,api개발경험,","snowflake,awssagemaker,gcpautoml",물류,999,6325,999,대기업,999,999,nan,링크드인지원,2.8,2.9,2.3,2.6,2.9,2.4,31,44,33,"연봉업계평균이상,지속성장중인기업,퇴사율10%이하,의료비

자기계발

동호회

연봉상위1%

인원성장

1,001~10,000명

설립10년이상

퇴사율5%이하

대출지원

물류,운송",533,566,https://www.linkedin.com/jobs/search/?currentjobid=3830762475&geoid=105149562&keywords=data%20scientist&location=%eb%8c%80%ed%95%9c%eb%af%bc%ea%b5%ad&origin=job_search_page_search_button&refresh=true,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
227,227,링크드인,datascientist,boo,datascientist–remote,데이터사이언티스트,999,999,0,0,999,nan,999,999,999,풀타임,서울,999,재택,"데이터분석,통계,모델링,머신러닝,딥러닝,통계적모델링,프로그래밍언어,데이터시각화,빅데이터,클라우드환경","문제해결능력,문제정의,인사이트도출,결과해석,액션도출,커뮤니케이션,협업능력,컴퓨터과학/통계학/수학학사,석사학위,mbti","python,r,sql,tableau,matplotlib,seaborn,hadoop,spark,aws,azure",999,999,999,소셜네트워크,999,5,999,999,999,999,nan,링크드인지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.linkedin.com/jobs/search/?currentjobid=3840495098&geoid=105149562&keywords=data%20scientist&location=%eb%8c%80%ed%95%9c%eb%af%bc%ea%b5%ad&origin=job_search_page_search_button&refresh=true,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
228,228,링크드인,datascientist,amazonwebservices(aws),sr.datascientist,데이터사이언티스트,999,999,7,999,관련석사,"컴퓨터과학,수학,과학",999,999,999,풀타임,서울,999,999,"머신러닝,딥러닝,빅데이터,모델링,프레임워크","커뮤니케이션,컴퓨터과학/수학/과학석사,협업능력,경력5년","python,tensorflow,keras,pytorch,mxnet","생성형ai,클라우드환경,머신러닝,딥러닝,fine-tuning,통계","관련전공,석사,박사,경력","aws,llm",클라우드컴퓨팅,2014,1000,"5,832",중소기업,999,999,nan,링크드인지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.linkedin.com/jobs/search/?currentjobid=3900261239&geoid=105149562&keywords=data%20scientist&location=%eb%8c%80%ed%95%9c%eb%af%bc%ea%b5%ad&origin=job_search_page_search_button&refresh=true,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,링크드인,datascientist,현대자동차,[avp]datascientist,데이터사이언티스트,999,999,999,999,대졸(4년),nan,999,이력서,999,풀타임,서울,999,재택대면혼합,"데이터분석,데이터마이닝,머신러닝,시스템개발,app/web서비스데이터,사용자데이터기반의랭킹,추천시스템,개인화알고리즘,데이터시각화,데이터처리,프로그래밍언어,실시간대규모데이터","경력3년,학위","python,go,c","데이터분석,머신러닝,딥러닝,모델링,알고리즘,프레임워크","신기술적용,논문적용,서비스개선경험","tensorflow,pytorch",모빌리티,999,"69,356","10,492",대기업,999,78조3백억원,nan,홈페이지지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.linkedin.com/jobs/search/?currentjobid=3902237363&geoid=105149562&keywords=data%20scientist&location=%eb%8c%80%ed%95%9c%eb%af%bc%ea%b5%ad&origin=job_search_page_search_button&refresh=true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,링크드인,datascientist,현대자동차,[ict]datascientist-고객판매데이터분석,데이터사이언티스트,999,999,999,999,관련학사,"통계학,컴퓨터공학",이력서,999,999,풀타임,서울,999,재택대면혼합,"데이터분석,인공지능","경력3년,통계학/컴퓨터공학학사",없음,"데이터분석,머신러닝,딥러닝,모델링,데이터시각화,대용량데이터분산처리,데이터마트,클라우드환경","개발지식,서비스개선경험","spark,hdfs,hive,mariadb,airflow",모빌리티,999,"69,356","10,492",대기업,999,78조3백억원,nan,홈페이지지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.linkedin.com/jobs/search/?currentjobid=3902235559&geoid=105149562&keywords=data%20scientist&location=%eb%8c%80%ed%95%9c%eb%af%bc%ea%b5%ad&origin=job_search_page_search_button&refresh=true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
